,business_id,postal_code,categories,name,neighborhood,review_count,state,address,city,stars
1027,L877pDtfa3FyN0fcNeCdlA,89052,"[u'Burgers', u'Restaurants', u'American (New)', u'Fast Food']",Five Guys,Anthem,232,NV,"10271 S Eastern Ave, Ste 101",Henderson,3.5
1028,L8qHCpeeF2_5RN_5RJQyYg,85295,"[u'Nightlife', u'Restaurants', u'American (New)', u'Bars', u'Pubs', u'American (Traditional)']",Teakwoods Tavern & Grill,,211,AZ,151 E Williams Field Rd,Gilbert,3.5
1029,L95ppCbcWAt4LUWrCiEvPg,15222,"[u'Steakhouses', u'Restaurants', u'Wine Bars', u'Nightlife', u'American (Traditional)', u'Seafood', u'Bars']",The Capital Grille,Downtown,227,PA,301 5th Ave,Pittsburgh,4.0
1030,L9qDnDHSnINNjePwrJz-uQ,85283,"[u'Food Delivery Services', u'Restaurants', u'Food', u'Italian', u'Beverage Store']",Miele's Italian Bistro,,211,AZ,"1835 E Guadalupe Rd, Ste D111",Tempe,4.0
1031,LAiBt7LobYM_0_EQrSvK4A,85004,"[u'Hotels & Travel', u'American (New)', u'Event Planning & Services', u'Hotels', u'Restaurants', u'Venues & Event Spaces']",Renaissance Phoenix Downtown Hotel,,165,AZ,100 N 1st St,Phoenix,4.0
1032,LBAkHJJfCoDj9aa5sc0Mxw,85821,"[u'Fast Food', u'Ice Cream & Frozen Yogurt', u'Burgers', u'Diners', u'Restaurants', u'Food', u'Steakhouses']",Steak 'n Shake,,232,AZ,699 S Mill Ave,Tempe,2.5
1033,LBBp51YHui5gvXNSyUcLKg,85224,"[u'Restaurants', u'Mexican', u'Nightlife']",Valle Luna Mexican Restaurant,,332,AZ,1949 W Ray Rd,Chandler,3.5
1034,LBHbyID7tcaGszznHtnCrw,M5G 1Z3,"[u'Restaurants', u'Nightlife', u'Bars', u'Canadian (New)', u'Sports Bars']",JOEY Eaton Centre,Downtown Core,365,ON,1 Dundas Street W,Toronto,3.5
1035,LEYZb8jiD36RQTElxy0YrQ,85282,"[u'Bagels', u'Food', u'Breakfast & Brunch', u'Restaurants', u'Sandwiches']",Back East Bagels,,153,AZ,"1628 E Southern Ave, Ste 2",Tempe,3.5
1036,LEzaRCdhDfO2eM75HZNnUQ,89123,"[u'Restaurants', u'Japanese', u'Sushi Bars']",Blue Sea Sushi and Izakaya,Southeast,328,NV,"500 E Windmill Ln, Ste 165",Las Vegas,4.0
1037,LFs5jyYdXlzi0SpAYi1eSA,89109,"[u'Nightlife', u'Bars', u'Italian', u'Restaurants']",Maggiano's Little Italy,The Strip,1250,NV,3200 Las Vegas Blvd S,Las Vegas,4.0
1038,LGEIsxeJQATo9J1IA-TEdA,85021,"[u'Soup', u'Salad', u'Restaurants', u'Tex-Mex', u'Mexican']",Fajitas A Sizzlin Celebration,,251,AZ,9841 N Black Canyon Hwy,Phoenix,3.5
1039,LHyj66waFlDcw9UToo27JQ,85016,"[u'Barbeque', u'Restaurants', u'Nightlife', u'Bars', u'Cajun/Creole', u'Seafood']",Angry Crab & BBQ,,730,AZ,2808 E Indian School Rd,Phoenix,4.0
1040,LI9sVHgnX-DzFyvWmPDRgA,L5W 0E6,"[u'Restaurants', u'Indian']",Guru Lukshmi,Meadowvale Village,299,ON,"7070 St Barbara Boulevard, Unit 45 & 50",Mississauga,4.0
1041,LIvXzdMJrIb6IY5Y3tqicA,28203,"[u'Restaurants', u'American (New)']",Nan and Byron's,South End,291,NC,1714 S Blvd,Charlotte,3.5
1042,LJt-NO2FhvQxTmBoaaLhTg,89117,"[u'Sandwiches', u'Bars', u'Irish', u'Pubs', u'Restaurants', u'Nightlife']",Three Angry Wives,Westside,205,NV,"8820 W Charleston Blvd, Ste 105",Las Vegas,3.0
1043,LMdUoR00jPxQDWLYRq93FA,85042,"[u'Desserts', u'Italian', u'Wine Bars', u'Bars', u'Nightlife', u'Vegetarian', u'Cocktail Bars', u'Food', u'American (New)', u'Restaurants']",Quiessence Restaurant,,227,AZ,6106 S 32nd St,Phoenix,3.5
1044,LN0JGAl8Rr_r_5t_X8Kz6g,89104,"[u'Steakhouses', u'Pizza', u'Restaurants', u'Italian']",Fellini's Ristorante,The Strip,163,NV,2000 Las Vegas Blvd S,Las Vegas,4.0
1045,LNGBEEelQx4zbfWnlc66cw,89044,"[u'Desserts', u'Restaurants', u'Food', u'Buffets', u'Seafood']",Studio B Buffet,,2030,NV,12300 S Las Vegas Blvd,Henderson,4.0
1046,LNOnYo13ggdoEGD-syYHIA,89052,"[u'American (New)', u'Barbeque', u'Seafood', u'Food', u'American (Traditional)', u'Buffets', u'Restaurants']",Feast Buffet,Anthem,332,NV,2300 Paseo Verde Pkwy,Henderson,3.0
1047,LPnGdeEJyMMO02e02PqZBA,89109,"[u'Seafood', u'Gastropubs', u'Restaurants', u'American (New)', u'Steakhouses']",P.J. Clarke's New York Chophouse,The Strip,235,NV,"The Forum Shops At Caesars Palace, 3500 S Las Vegas Blvd",Las Vegas,4.0
1048,LQFmktF43j2NPncKdNd9mg,15203,"[u'Restaurants', u'Bars', u'Nightlife', u'American (Traditional)']",Fat Heads Saloon,South Side,657,PA,1805 E Carson St,Pittsburgh,4.0
1049,LQ_gYNs5E10IGFE0NOyD7A,85251,"[u'Bars', u'Comfort Food', u'Gluten-Free', u'American (New)', u'Cocktail Bars', u'French', u'American (Traditional)', u'Breakfast & Brunch', u'Beer', u'Wine & Spirits', u'Seafood', u'Food', u'Restaurants', u'Nightlife']",The Upton,,190,AZ,7216 E Shoeman Ln,Scottsdale,4.0
1050,LR1JNvpNrx2N4HNAyhHvrg,85018,"[u'Restaurants', u'Nightlife', u'Bars', u'Lounges', u'American (New)']",The Little Woody,,179,AZ,4228 E Indian School Rd,Phoenix,4.5
1051,LRnzpnNQWwpN3Bu24W53CA,85284,"[u'Ice Cream & Frozen Yogurt', u'Gelato', u'Desserts', u'Food']",Doc's Artisan Ice Creams,,161,AZ,"1221 W Warner Rd, Ste 105",Tempe,5.0
1052,LSPwq3J4WDHh6q3Cu0uMog,H1G 2L6,"[u'Restaurants', u'Breakfast & Brunch']",Régine Café,Rosemont-La Petite-Patrie,188,QC,1840 Beaubien Est,Montréal,4.5
1053,LUDX--wfStrKavGyitk4nA,85050,"[u'Bars', u'Steakhouses', u'Restaurants', u'Desserts', u'Nightlife', u'Food', u'Seafood']",The Keg Steakhouse + Bar,,328,AZ,21001 N Tatum Blvd,Phoenix,4.0
1054,LV-oONzEA22qiBEFK1sckA,89109,"[u'Restaurants', u'Seafood', u'American (New)']",American Fish,The Strip,288,NV,"Aria Resort and Casino, 3746 Las Vegas Blvd S",Las Vegas,3.5
1055,LVLctMJ018ShlsFkIuYGTg,89044,"[u'Beer Bar', u'Breweries', u'Food', u'Burgers', u'Nightlife', u'Cocktail Bars', u'Restaurants', u'Bars', u'Lounges']",Burgers & Brews,,183,NV,12300 Las Vegas Blvd S,Henderson,3.5
1056,LW21U6m6axC2lCLYc0fFSA,61820,"[u'Event Planning & Services', u'Cupcakes', u'Caterers', u'Coffee & Tea', u'Food', u'Bakeries', u'Ice Cream & Frozen Yogurt']",Cream & Flutter,,174,IL,114 N Walnut St,Champaign,3.5
1057,LZ_R2OLgZQSQMMzlp8uUOA,53703,"[u'Burgers', u'Restaurants', u'Vegan', u'Pubs', u'Vegetarian', u'Bars', u'Nightlife']",Dotty Dumpling's Dowry,Capitol,433,WI,317 N Frances St,Madison,4.0
1058,L_ZLtfHvfzfoNVQ0-okTXg,89109,"[u'Restaurants', u'Steakhouses']",SW Steakhouse,The Strip,1048,NV,3131 Las Vegas Blvd S,Las Vegas,4.0
1059,Lau3N654yNyWdIIybea1uA,89109,"[u'Restaurants', u'Italian', u'Pizza', u'Seafood']",Il Fornaio,The Strip,524,NV,"3790 Las Vegas Blvd, Ste 13",Las Vegas,3.5
1060,LelAlfuj5oVRF9CQdWLsNQ,85018,"[u'Breakfast & Brunch', u'Salad', u'Restaurants', u'Event Planning & Services', u'American (New)', u'Venues & Event Spaces']",The Henry,,925,AZ,4455 E Camelback Rd,Phoenix,4.0
1061,LeuGZImVz_IG1e-SMYTSXw,89109,"[u'Nightlife', u'Bars', u'Lounges', u'Dance Clubs']",Blush Boutique Nightclub,Eastside,202,NV,"Wynn Las Vegas, 3131 Las Vegas Blvd S, Ste 28",Las Vegas,3.5
1062,LhBP1BxWBM3aLLRR4zgQlw,85234,"[u'Italian', u'Restaurants', u'Pizza']",Oregano's Pizza Bistro,,360,AZ,328 N Gilbert Rd,Gilbert,4.0
1063,LjOBNcNNpuewBqSPxYYTJQ,28226,"[u'Cafes', u'Restaurants', u'Patisserie/Cake Shop', u'Food', u'Bakeries', u'French']",Amélie's French Bakery & Café,,183,NC,7715 Pineville Matthews Rd,Charlotte,3.5
1064,Ljknr0VF5Ia2DlTzELg-Kg,85027,"[u'Juice Bars & Smoothies', u'Restaurants', u'Salad', u'Vegetarian', u'Food']",Salad and Go,,154,AZ,2006 W Pinnacle Peak Rd,Phoenix,4.5
1065,LmjBZpQU7nJTIJZYRVO7Kg,85004,"[u'Burgers', u'Restaurants']",The Counter Phoenix,,225,AZ,50 N Central Ave,Phoenix,3.5
1066,LnEaDZms5NfvZHLnvamgyA,89109,"[u'Nightlife', u'Bars', u'Piano Bars']",The Piano Bar,The Strip,163,NV,3475 S Las Vegas Blvd,Las Vegas,3.5
1067,LnIO_JtoDS1xLfTHWuV_ug,85286,"[u'Restaurants', u'Desserts', u'Food', u'Mexican', u'Seafood', u'Caterers', u'Event Planning & Services']",El Palacio,,321,AZ,2950 E Germann Rd,Chandler,3.0
1068,LpGCzgAKNSpzDNEUMVVtZA,89118,"[u'Pizza', u'Restaurants']",Grimaldi's Pizzeria,Spring Valley,459,NV,"7155 S Rainbow Blvd, Ste 125",Las Vegas,4.0
1069,LpHi2ooFxVn5Ntttw_IcaQ,85255,"[u'Restaurants', u'Breakfast & Brunch', u'Caterers', u'Sandwiches', u'Event Planning & Services', u'American (New)']",The Herb Box,,303,AZ,"20707 N Pima Rd, Ste 140-145, DC Ranch",Scottsdale,4.0
1070,Lqp3uwGJU6CHyys-eerMmQ,85006,"[u'Restaurants', u'Food', u'Specialty Food', u'Ethnic Food', u'Mexican', u'Grocery']",La Tolteca Mexican Foods,,153,AZ,1205 E Van Buren St,Phoenix,4.0
1071,LrxDRg8SQdgHMoz3TSAYFg,89123,"[u'Filipino', u'Noodles', u'Seafood', u'Restaurants']",DT's Filipino Food and Karaoke,Southwest,222,NV,"7320 S Rainbow Blvd, Ste 107",Las vegas,2.5
1072,LtO6vTBfYzlgWArn3kRe_A,89030,"[u'Mexican', u'Restaurants']",Tacos El Gordo,,333,NV,3260 Losee Rd,North Las Vegas,4.0
1073,LtXy1VinKWfuLFslVarKRw,89019,"[u'Restaurants', u'Burgers', u'American (Traditional)', u'Fast Food']",Fatburger,The Strip,626,NV,3763 Las Vegas Blvd S,Las Vegas,3.5
1074,LvnOhs9Udhyp5adF7Cq98g,44115,"[u'Restaurants', u'Sushi Bars']",Sushi 86,Gateway District,178,OH,509 Prospect Ave,Cleveland,4.0
1075,Ly2ShApiomYZwKehwb7eRA,85258,"[u'Restaurants', u'Sushi Bars', u'Japanese']",Hiro Sushi,,571,AZ,"9393 N 90th St, Ste 116",Scottsdale,4.5
1076,Lyn5sYu1rfxdmntbaOoZJg,15212,"[u'Sports Bars', u'Restaurants', u'Bars', u'Arts & Entertainment', u'Nightlife', u'Casinos', u'Steakhouses']",Rivers Casino,North Side,203,PA,777 Casino Dr,Pittsburgh,3.0
1077,Lz6QUlFkVKtnzSISk0WUPw,85210,"[u'Cajun/Creole', u'Restaurants', u'Seafood', u'American (Traditional)']",Angry Crab Shack,,876,AZ,"2740 S Alma School Rd, Ste 13",Mesa,4.0
1078,Lzv68iVkRHstVvW3aXNWkA,89120,"[u'Thai', u'Beer', u'Wine & Spirits', u'Restaurants', u'Vegan', u'Food']",Table Thai Bar & Bistro,Southeast,390,NV,3130 E Sunset Rd,Las Vegas,4.5
1079,M--CB6Fhp4XKxsR2PlcP9w,89109,"[u'American (New)', u'Bars', u'Restaurants', u'Nightlife']",Fat Tuesday,The Strip,226,NV,"3500 Las Vegas Blvd S, Ste L23",Las Vegas,4.5
1080,M-lS6AzGfoVB76at4c0Z7A,85255,"[u'American (Traditional)', u'Restaurants', u'Steakhouses', u'Seafood']",Mastro's Steakhouse,,306,AZ,8852 E Pinnacle Peak Rd,Scottsdale,4.0
1081,M2OC248gnU3FXJYcYsuZqQ,85226,"[u'Restaurants', u'Bakeries', u'Cafes', u'Food', u'Donuts', u'Bagels']",Fractured Prune,,224,AZ,"4910 W Ray Rd, Ste 1",Chandler,4.0
1082,M30I1NPl5JuHthxo1IXPGg,89146,"[u'Vietnamese', u'Restaurants']",Pho Saigon 8,Chinatown,458,NV,5650 Spring Mountain Rd,Las Vegas,3.5
1083,M4vh_kzppP1nsxo7hsaVIA,89101,"[u'Restaurants', u'Buffets']",Golden Nugget Buffet,Downtown,285,NV,129 E Fremont St,Las Vegas,2.5
1084,M51gw2cz_vXarNBLbKkOxQ,89118,"[u'Restaurants', u'Breakfast & Brunch']",The Cracked Egg,Spring Valley,490,NV,6435 S Rainbow Blvd,Las Vegas,4.0
1085,M5gj8a6Qtjy06lh3L5zUqA,85018,"[u'Day Spas', u'Event Planning & Services', u'Hotels & Travel', u'Restaurants', u'Beauty & Spas', u'Hotels']","Royal Palms Resort and Spa, in the Unbound Collection by Hyatt",,251,AZ,5200 E Camelback Rd,Phoenix,4.0
1086,M8S7poDhCIzqQx1--GB-ww,M6R 2M9,"[u'Cuban', u'Restaurants', u'Mexican']",La Cubana,Roncesvalles,191,ON,392 Roncesvalles Avenue,Toronto,3.5
1087,M9gwHW1oIiIqjdT76yOBDA,85251,"[u'Steakhouses', u'Restaurants']",J & G Steakhouse,,256,AZ,6000 E Camelback Rd,Scottsdale,4.0
1088,MAUTYES01tZGlZzAOCSnng,85281,"[u'Breweries', u'Brewpubs', u'Food']",Sleepy Dog Brewing,,169,AZ,"1920 E University Dr, Ste 104",Tempe,4.0
1089,MAuSh7NKoT__CQ4BumoayA,89119,"[u'Mexican', u'Restaurants']",T&T - Tacos & Tequila,The Strip,727,NV,3900 Las Vegas Blvd,Las Vegas,3.5
1090,MNaPOkqm2vKeNG8EqkZWCg,89101,"[u'Sandwiches', u'Italian', u'Seafood', u'Restaurants']",Chicago Joe's,Downtown,338,NV,820 S 4th St,Las Vegas,4.0
1091,MQEpDvkdL39hh1N0We3Vaw,28203,"[u'Restaurants', u'Mexican']",Hot Taco,South End,308,NC,200 E Bland St,Charlotte,2.5
1092,MS-hfug4QDXqb_Mws3qlzA,M6K 1L4,"[u'Bars', u'Nightlife', u'Restaurants', u'Mexican']",Grand Electric,Parkdale,586,ON,1330 Queen Street W,Toronto,4.0
1093,MVHGmZEwtKrXH11ySGweEw,85295,"[u'Restaurants', u'Seafood', u'Fish & Chips', u'Southern']",High Tide Seafood Bar & Grill,,621,AZ,"2540 S Val Vista Dr, Ste 101",Gilbert,4.0
1094,MVIthKWqwkQz0dai7LkVzQ,44118,"[u'Vegan', u'Restaurants', u'Vegetarian', u'American (Traditional)']",Tommy's Restaurant,,409,OH,1824 Coventry Rd,Cleveland Heights,4.0
1095,MX3TL4-ij22rLFBD1XjKGw,44113,"[u'American (New)', u'Cocktail Bars', u'Nightlife', u'Restaurants', u'Bars', u'Asian Fusion', u'Seafood']",Fahrenheit,Tremont,242,OH,2417 Professor Ave,Cleveland,4.0
1096,MZRqxvBkJLjKcoOjNz7yLA,89109,"[u'Cocktail Bars', u'Nightlife', u'Restaurants', u'Mexican', u'Bars']",Carlos'n Charlie's,The Strip,372,NV,3555 S Las Vegas Blvd,Las Vegas,2.0
1097,MatGnwADyILP8utonlTWDg,85305,"[u'Restaurants', u'Sports Bars', u'American (Traditional)', u'Nightlife', u'Arts & Entertainment', u'Bars', u'Arcades', u'Eatertainment']",Dave & Buster's,,180,AZ,9460 W Hanna Ln,Glendale,2.0
1098,MbdUXJ-I0dKIrqgfqm1SWQ,85258,"[u'Event Planning & Services', u'Restaurants', u'Sandwiches', u'Caterers']",Vermont Sandwich Co,,179,AZ,"8880 E Via Linda, Ste 104",Scottsdale,4.0
1099,Md6895ZtS3FA8a0pUaH6nw,89109,"[u'American (Traditional)', u'Restaurants', u'Breakfast & Brunch', u'American (New)', u'Burgers']",America,The Strip,452,NV,3790 Las Vegas Blvd S,Las Vegas,3.0
1100,MdjIl105vqCYUGKFSUVytA,M5V 2V5,"[u'Cafes', u'French', u'Restaurants', u'Food', u'Coffee & Tea']",Colette Grand Cafe,,200,ON,550 Wellington Street W,Toronto,3.5
1101,MffsS7AXw8DahmQoTaNUGQ,85234,"[u'Candy Stores', u'Coffee & Tea', u'Bakeries', u'Food', u'Desserts', u'Specialty Food', u'Cupcakes']",Toasted Mallow,,209,AZ,"1034 N Gilbert Rd, Ste 3",Gilbert,4.5
1102,MgHWbwuxxb_txhI3lK_bKg,85006,"[u'Restaurants', u'American (New)', u'Salad', u'Sandwiches']",The Main Ingredient Ale House And Café,,542,AZ,2337 N 7th St,Phoenix,4.0
1103,Mh84_j7YmRrAcm0DWV4bUw,89119,"[u'Restaurants', u'Italian', u'Delis', u'Pizza']",Cugino's Italian Deli & Pizza,University,580,NV,4550 S Maryland Pkwy,Las Vegas,4.5
1104,MhnihE0alud0ereVInSt8Q,85257,"[u'Chinese', u'Restaurants']",Yummy Yummy Chinese Restaurant,,154,AZ,"2765 N Scottsdale Rd, Ste 105",Scottsdale,3.0
1105,MiUrif_vYOuITF4ALf7WHA,89109,"[u'American (Traditional)', u'Casinos', u'Hotels & Travel', u'Arts & Entertainment', u'Resorts', u'Restaurants', u'American (New)']",Planet Hollywood,The Strip,255,NV,3500 S Las Vegas Blvd,Las Vegas,2.5
1106,MjWwjPErWyFU9nv6NQKYgA,H2W 1Y4,"[u'Steakhouses', u'Restaurants']",Moishe's Steakhouse,Plateau-Mont-Royal,186,QC,3961 Boulevard St-Laurent,Montréal,4.0
1107,Mkb7dYT-tBGQPy6tUpWMKA,85250,"[u'Restaurants', u'American (New)', u'Gastropubs', u'Gluten-Free']",TapHouse Kitchen,,268,AZ,"6137 N Scottsdale Rd, Ste 108",Scottsdale,4.0
1108,Mksyt1TZQ-7vzCZjeuzfAg,M3B 1Y5,"[u'Filipino', u'Restaurants']",CASA manila,,210,ON,"879 York Mills Road, Unit 1",Toronto,3.0
1109,MmQsPiVSN08WtmlsC_ZSVA,85381,"[u'Tapas/Small Plates', u'Mexican', u'Restaurants']",Brushfire Tacos Y Tapas,,250,AZ,8395 W Thunderbird Rd,Peoria,3.5
1110,MmU8ak-uG-s1RbqXu13m0Q,H3H 1L9,"[u'Mexican', u'Tex-Mex', u'Restaurants']",3 Amigos,Ville-Marie,156,QC,1657 Rue Sainte-Catherine O,Montréal,2.5
1111,Mq1_dvcg5mbeplEmCEoUtQ,89121,"[u'Cafes', u'Local Flavor', u'Restaurants', u'Beer', u'Wine & Spirits', u'Italian', u'Food']",Sicilian Ristorante,Eastside,180,NV,3520 E Tropicana Ave,Las Vegas,4.0
1112,MrSHPvHVdE_VzVN7iRz45Q,28202,"[u'Asian Fusion', u'Sushi Bars', u'Bars', u'Restaurants', u'Nightlife', u'Lounges']",Enso Asian Bistro & Sushi Bar,Uptown,320,NC,"210 E Trade St, Ste A-108",Charlotte,3.0
1113,MtSEQlqTj3Pup-wBY-dKfA,28208,"[u'Bars', u'Nightlife', u'Sandwiches', u'Beer', u'Wine & Spirits', u'Pizza', u'Restaurants', u'Food', u'Convenience Stores']",1897 Market,,268,NC,5501 Josh Birmingham Pkwy,Charlotte,3.5
1114,MtvN8vMiKcLkkz_tCvBx3g,28202,"[u'Restaurants', u'American (New)', u'Italian']",Aria,First Ward,301,NC,100 N Tryon St,Charlotte,3.5
1115,Mul_BVwcnhqmp2h_7QFepQ,85281,"[u'Bars', u'Wine Bars', u'Restaurants', u'Nightlife', u'Mediterranean', u'Pizza']",La Bocca Urban Pizzeria + Wine Bar,,670,AZ,699 S Mill Ave,Tempe,4.0
1116,Mv7N0bU56dhtoDP-m2JOow,15289,"[u'Lounges', u'Nightlife', u'Tapas Bars', u'Restaurants', u'American (New)', u'Bars']",Sonoma Grille,Downtown,305,PA,947 Penn Ave,Pittsburgh,3.5
1117,MwCai0x6GILtK4KkwufZig,89117,"[u'Lounges', u'Nightlife', u'American (New)', u'Restaurants', u'Bars']",The Martini,Westside,213,NV,1205 S Fort Apache Rd,Las Vegas,4.0
1118,MyTsAeShB9pcWP84GSTAdw,89147,"[u'Korean', u'Mexican', u'Asian Fusion', u'Restaurants']",KoMex Fusion,Spring Valley,395,NV,4155 S Buffalo Dr,Las Vegas,4.5
1119,N0l4hT7UCywbZ9UEZ1R9kQ,M6J 1V1,"[u'Restaurants', u'Asian Fusion', u'African', u'Chinese', u'Caribbean']",Patois Toronto,Little Italy,186,ON,794 Dundas Street W,Toronto,3.5
1120,N3GQ4GhQviglogQR1dPNgg,85018,"[u'Restaurants', u'Salad', u'Barbeque', u'Caterers', u'American (New)', u'Food', u'Event Planning & Services', u'Smokehouse']",Frasher's Smokehouse,,265,AZ,3222 E Indian School Rd,Phoenix,4.0
1121,N6BDiFk2CyJTMPGUlcOfAg,89146,"[u'Coffee & Tea', u'Thai', u'Bubble Tea', u'Food', u'Cafes', u'Restaurants', u'Fast Food']",Jackie Bee Boba Express,Westside,156,NV,"6250 W Charleston Blvd, Ste 120",Las Vegas,3.5
1122,N8ArHOgRDI8wOJIOZaEHyg,89014,"[u'Nightlife', u'Wine Bars', u'Restaurants', u'Bars', u'Italian', u'Salad']",Olive Garden Italian Restaurant,,265,NV,4400 E Sunset Rd,Henderson,3.5
1123,N8jmyJCk-LjO9o1K9UjxNA,M6J 1G1,"[u'Restaurants', u'Soul Food', u'Southern', u'Cajun/Creole']",Harlem Underground,Niagara,173,ON,745 Queen Street W,Toronto,3.0
1124,N8uKQ5Vdb1LAh-qXT_25Rg,85012,"[u'Sandwiches', u'Pizza', u'Restaurants', u'Soup', u'Italian']",Lou Malnati's Pizzeria,,792,AZ,"100 E Camelback Rd, Ste 152",Phoenix,4.0
1125,NAPuzJcanOp91dE4GXPOow,85251,"[u'Bars', u'American (New)', u'Breakfast & Brunch', u'Lounges', u'Nightlife', u'American (Traditional)', u'Restaurants']",The Montauk,,535,AZ,4360 N Scottsdale Rd,Scottsdale,3.5
1126,NEVA0IYbawceL6kz5v5DAw,61820,"[u'Restaurants', u'Sushi Bars', u'Asian Fusion']",Kofusion,,246,IL,1 E Main St,Champaign,3.5
1127,NF0H-HFJOK6R8fkhYkFuzw,85226,"[u'Bars', u'Wine Bars', u'Restaurants', u'Seafood', u'Nightlife', u'Steakhouses', u'American (Traditional)']",Firebirds Wood Fired Grill,,411,AZ,3435 W Chandler Blvd,Chandler,4.0
1128,NFMD_-wFrbfdhTcdHPDCZQ,89183,"[u'Pizza', u'Restaurants', u'Food', u'Italian', u'Desserts']",Montesano's Eateria,Anthem,321,NV,9905 S Eastern Ave,Las Vegas,4.5
1129,NFm869_w6cvVaWaNpAzjeA,28205,"[u'Nightlife', u'Restaurants', u'Tapas Bars', u'Lounges', u'Bars']",Soul Gastrolounge,Plaza Midwood,822,NC,1500-B Central Ave,Charlotte,4.0
1130,NI3xvN6p0qhvUkKirbKokA,28210,"[u'Breakfast & Brunch', u'Kosher', u'Restaurants', u'American (Traditional)', u'Creperies']",Original Pancake House,South Park,194,NC,4736 Sharon Rd,Charlotte,4.0
1131,NJ0RzuWd5xDqfJejYQZ65g,85016,"[u'Burgers', u'Bars', u'Nightlife', u'American (Traditional)', u'Sushi Bars', u'Restaurants']",Delux,,911,AZ,3146 E Camelback Rd,Phoenix,4.0
1132,NMO1hExBvamoZ9RKEVNcYg,28202,"[u'Seafood', u'Bars', u'Steakhouses', u'American (Traditional)', u'Wine Bars', u'Nightlife', u'Restaurants']",McCormick & Schmick's,Uptown,188,NC,200 S Tryon St,Charlotte,3.0
1133,NOfbzTpQ7hrt6ZbJVeXUUw,89119,"[u'Restaurants', u'Bars', u'Nightlife', u'Mexican']",Loco Cantina,Southeast,264,NV,6605 Las Vegas Blvd S,Las Vegas,3.5
1134,NQXuoB9JTPUItHvouMgWjQ,89117,"[u'Juice Bars & Smoothies', u'Vegetarian', u'Vegan', u'Restaurants', u'Food']",Violette's Vegan Organic Cafe & Juice Bar,Westside,538,NV,"8560 W Desert Inn Rd, Ste D5",Las Vegas,4.0
1135,NQhPS0MUKJgBUB6PTLlmzA,89102,"[u'Restaurants', u'Soup', u'Vietnamese']",Pho Bosa,Chinatown,588,NV,3711 S Valley View,Las Vegas,4.0
1136,NRn6yqCq3yAh7NtKBt79xQ,89103,"[u'Restaurants', u'Italian']",Martorano's,,176,NV,"Rio All-Suite Hotel & Casino, 3700 W Flamingo Road",Las Vegas,3.5
1137,NTtLuuBKpywlyIz6oyd9kg,89139,"[u'Sushi Bars', u'Restaurants', u'Food']",Sawa Sushi,Southwest,247,NV,"3962 Blue Diamond Rd, Ste 104",Las Vegas,4.5
1138,NUT7tou1Uvjh0GB4I41Qig,85018,"[u'Restaurants', u'Thai']",SaBai Modern Thai,,335,AZ,4121 E Thomas Rd,Phoenix,3.5
1139,NUpRBNSWuhRQ2tze3-A-Ng,89109,"[u'Restaurants', u'American (Traditional)', u'Buffets']",Buffet Roundtable,The Strip,187,NV,"Excalibur Hotel Casino, 3850 Las Vegas Blvd S",Las Vegas,2.0
1140,NWlNMG_eBIvDjCcHK46eDQ,85032,"[u'Beer', u'Wine & Spirits', u'Nightlife', u'Sports Bars', u'Bars', u'Restaurants', u'Steakhouses', u'Pubs', u'Food', u'Breakfast & Brunch', u'American (Traditional)']",The Haymaker Restaurant,,247,AZ,4717 E Bell Rd,Phoenix,3.5
1141,NXN_rVXsvJJVgm47k99Gtw,85256,"[u'Restaurants', u'Cajun/Creole', u'Seafood']",Ocean Trail,,219,AZ,9800 E Talking Stick Way,Scottsdale,4.5
1142,NYf9TKBKPpa1wkA_uwIlfg,53703,"[u'Burgers', u'American (New)', u'Bars', u'Restaurants', u'Nightlife']",The Weary Traveler Freehouse,Willy St,443,WI,1201 Williamson St,Madison,4.0
1143,NYwcx_ty7J_ZKMaZpdIkYw,89139,"[u'Specialty Food', u'Butcher', u'Seafood Markets', u'Meat Shops', u'Food']",The Butcher Block,Southwest,170,NV,"7965 S Rainbow Blvd, Ste 125",Las Vegas,4.5
1144,NbrXg59fYR3MoeXdeAIQIQ,28203,"[u'Ice Cream & Frozen Yogurt', u'Food', u'Restaurants', u'Breakfast & Brunch', u'American (Traditional)']",Pike's Old Fashioned Soda Shop,South End,259,NC,1930 Camden Rd,Charlotte,3.5
1145,Nc7-nyG_RzXrEqBuxihcgQ,85226,"[u'Breweries', u'American (New)', u'Restaurants', u'Pizza', u'Food']",BJ's Restaurant & Brewhouse,,321,AZ,3155 W Chandler Blvd,Chandler,3.5
1146,NcyEhCGBmPxyNROy0mLsFQ,28202,"[u'Restaurants', u'American (Traditional)', u'Barbeque']",City Smoke,First Ward,182,NC,100 N Tryon St,Charlotte,3.0
1147,NeDqVEiin0q-FxCvOKiERw,85018,"[u'Sandwiches', u'Food', u'Chicken Wings', u'Desserts', u'Pizza', u'Event Planning & Services', u'Restaurants', u'Caterers']",My Slice Of The Pie Pizzeria,,223,AZ,3724 E Indian School Rd,Phoenix,4.5
1148,Net_BZG7t8JRLjXxNtvyNg,85282,"[u'Coffee & Tea', u'Food']",Xtreme Bean Coffee,,258,AZ,1707 E Southern Ave,Tempe,3.5
