,Unnamed: 0,attributes.Ambience.divey,attributes.RestaurantsDelivery,attributes.DogsAllowed,postal_code,hours.Thursday,attributes.HairSpecializesIn.coloring,attributes.BestNights.sunday,attributes.BYOB,attributes.AgesAllowed,hours.Friday,latitude,attributes.Alcohol,attributes.Ambience.classy,attributes.RestaurantsTableService,business_id,attributes.Ambience.touristy,attributes.RestaurantsCounterService,attributes.Corkage,attributes.RestaurantsGoodForGroups,categories,name,attributes.BusinessAcceptsBitcoin,attributes.HappyHour,attributes.WheelchairAccessible,attributes.Ambience.hipster,attributes.BusinessAcceptsCreditCards,is_open,attributes.Music.video,attributes.Music.live,attributes.Music.background_music,neighborhood,attributes.BusinessParking.lot,attributes.Music.karaoke,review_count,attributes.ByAppointmentOnly,attributes.NoiseLevel,attributes.HairSpecializesIn.perms,state,attributes.DriveThru,attributes.HasTV,attributes.GoodForMeal.dinner,attributes.BusinessParking.street,address,attributes.RestaurantsAttire,hours.Sunday,attributes.BestNights.tuesday,attributes.DietaryRestrictions.vegetarian,attributes.AcceptsInsurance,attributes.BestNights.wednesday,hours.Wednesday,attributes.HairSpecializesIn.kids,attributes.Open24Hours,attributes.Ambience.trendy,attributes.CoatCheck,hours.Monday,attributes.HairSpecializesIn.straightperms,city,attributes.HairSpecializesIn.curly,attributes.Music.no_music,hours.Tuesday,attributes.HairSpecializesIn.africanamerican,stars,attributes.RestaurantsPriceRange2,attributes.Ambience.intimate,attributes.GoodForMeal.latenight,attributes.GoodForMeal.dessert,attributes.BusinessParking.validated,attributes.GoodForMeal.lunch,attributes.GoodForKids,attributes.DietaryRestrictions.soy-free,attributes.GoodForMeal.brunch,attributes.BusinessParking.valet,longitude,attributes.DietaryRestrictions.gluten-free,attributes.BYOBCorkage,attributes.BusinessParking.garage,attributes.BestNights.friday,hours.Saturday,attributes.Music.dj,attributes.HairSpecializesIn.extensions,attributes.BestNights.saturday,attributes.Ambience.casual,attributes.BestNights.thursday,attributes.BestNights.monday,attributes.HairSpecializesIn.asian,attributes.DietaryRestrictions.kosher,attributes.WiFi,attributes.Smoking,attributes.DietaryRestrictions.halal,attributes.GoodForDancing,attributes.GoodForMeal.breakfast,attributes.Caters,attributes.RestaurantsReservations,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.vegan,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale,attributes.RestaurantsTakeOut,attributes.BikeParking,attributes.OutdoorSeating
976,13789,,True,False,M1T 3K7,11:00-22:00,,,,,11:00-22:00,43.780222514799995,none,False,True,8I2XBrjf4rOEWx7pnKpVeg,False,,,True,"[u'Restaurants', u'Thai', u'Food Delivery Services', u'Food']",Kub Khao Thai Eatery,,,True,False,,1,,,,Scarborough,True,,170,,average,,ON,,False,True,False,3561 Sheppard E,casual,11:00-22:00,,,,,11:00-22:00,,,False,,11:00-22:00,,Toronto,,,11:00-22:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-79.2998219176,,,False,,11:00-22:00,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,True,False
977,13808,False,False,,89103,18:00-22:00,,,False,,18:00-23:00,36.114483,full_bar,True,True,D_mVIUu5XyrHz-7U_z_pDg,False,True,,True,"[u'Restaurants', u'Italian']",Nove Italiano,,,True,False,True,1,,,,,False,,475,,average,,NV,,True,True,False,4321 W Flamingo Rd,dressy,17:00-22:00,,,,,18:00-22:00,,,False,,17:00-22:00,,Las Vegas,,,18:00-22:00,,4.0,3.0,False,False,False,False,False,False,,False,True,-115.194814,,no,True,,18:00-23:00,,,,False,,,,,no,,,,False,False,True,,,False,,False,True,False,False
978,13855,False,False,,89146,18:00-0:00,,False,,,18:00-0:00,36.1264269463,beer_and_wine,True,,umXvdus9LbC6oxtLdXelFQ,False,,,False,"[u'Desserts', u'American (Traditional)', u'Bars', u'Food', u'Restaurants', u'Wine Bars', u'Nightlife']",Sweets Raku,,False,True,False,True,1,False,False,False,Chinatown,True,False,857,,average,,NV,,False,False,False,"5040 W Spring Mountain Rd, Ste 3",,12:00-21:00,True,,,False,18:00-3:00,,,True,False,18:00-0:00,,Las Vegas,,False,18:00-0:00,,4.5,2.0,False,False,True,False,False,,,False,False,-115.20991404200001,,,False,True,12:00-0:00,False,,True,True,False,False,,,no,no,,False,False,False,False,,,False,False,False,False,True,False
979,13873,False,True,,89129,10:30-19:00,,,,,10:30-19:00,36.219859,none,False,False,TrGBHqHVzJM5tk2C1D1ctQ,False,,,True,"[u'Delis', u'Cafes', u'Sandwiches', u'Restaurants']",The Sandwich Spot,False,,True,False,True,1,,,,Northwest,True,,321,,average,,NV,,True,False,False,"3250 N Tenaya Way, Ste 104",casual,11:00-16:00,,,,,10:30-19:00,,,False,,10:30-19:00,,Las Vegas,,,10:30-19:00,,4.5,1.0,False,False,False,False,True,True,,False,False,-115.250331,,,False,,11:00-16:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,False
980,13885,,False,,89074,0:00-0:00,,,,,0:00-0:00,36.03366679999999,beer_and_wine,,,20n09j__6xb7JX0xe9Oo9A,,,,,"[u'Food', u'Grocery', u'Bakeries']",WinCo Foods,,,,,False,1,,,,,True,,181,False,,,NV,,,,False,80 N Stephanie St,,0:00-0:00,,,,,0:00-0:00,,,,,0:00-0:00,,Henderson,,,0:00-0:00,,4.0,1.0,,,,False,,,,,False,-115.0436579,,,False,,0:00-0:00,,,,,,,,,,,,,,False,,,,,,,False,True,
981,13891,False,False,,89122,7:00-15:00,,,,,7:00-15:00,36.0827233144,none,False,True,AqfEIxefqdArIWf9YUVAtQ,False,,,True,"[u'Restaurants', u'American (Traditional)', u'Breakfast & Brunch']",Omelet House,,,True,False,True,1,,,,,True,,225,,average,,NV,,False,False,False,6520 Boulder Hwy,casual,7:00-15:00,,,,,7:00-15:00,,,False,,7:00-15:00,,Las Vegas,,,7:00-15:00,,4.0,2.0,False,False,False,False,False,True,,True,False,-115.03153704,,,False,,7:00-15:00,,,,True,,,,,no,,,,True,False,False,,,False,,False,True,True,False
982,13902,,True,False,M5H 1W7,11:00-3:00,,,,,11:00-4:00,43.648702,none,False,False,_u1Bq7QsgMUXSMex8QHqLQ,False,,,True,"[u'Tex-Mex', u'Restaurants', u'Mexican']",Burrito Boyz,,,False,False,True,1,,,,Entertainment District,False,,369,,average,,ON,,True,True,True,224 Adelaide Street W,casual,11:00-0:00,,,,,11:00-0:00,,,False,,11:00-0:00,,Toronto,,,11:00-0:00,,4.0,1.0,False,False,False,False,True,True,,False,False,-79.388077,,,False,,11:00-4:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,False
983,13918,False,False,,28205,9:00-14:00,,True,,,9:00-14:00,35.246501,full_bar,False,True,QvxBnMcBPP1z_NAIYCqqdA,False,,,True,"[u'Nightlife', u'Salad', u'Bars', u'Southern', u'Restaurants', u'Cocktail Bars']",Haberdish,,False,True,False,True,1,False,False,True,NoDa,False,False,284,,average,,NC,,True,True,True,3106 N Davidson St,casual,11:30-23:00,True,,,False,9:00-14:00,,,True,False,,,Charlotte,,False,9:00-14:00,,4.5,2.0,False,False,False,False,False,False,,False,False,-80.806128,,,False,False,11:30-1:00,False,,True,True,False,False,,,free,no,,False,False,True,False,,,False,False,False,True,True,True
984,13937,False,True,,85226,11:00-20:00,,,,,11:00-20:00,33.3044272,none,False,False,mtQ7Uc-j2muK0AyVQTT9fQ,False,,,True,"[u'Fish & Chips', u'Restaurants', u'Soul Food', u'American (Traditional)', u'Chicken Wings']",Ibby's Fish and Chicken,,,,False,True,1,,,,,True,,164,,average,,AZ,,True,True,False,"6165 W Chandler Blvd, Ste 1",casual,12:00-21:00,,,,,11:00-20:00,,,False,,11:00-20:00,,Chandler,,,11:00-20:00,,4.5,2.0,False,False,False,False,True,True,,False,False,-111.9479565,,,False,,11:00-20:00,,,,True,,,,,free,,,,False,True,False,,,False,,False,True,True,False
985,13942,False,False,,15203,11:00-0:00,,,,,11:00-3:00,40.4285929,none,False,False,_ucDskZqK5w1QHkoA_nlRw,False,,,False,"[u'Mexican', u'Restaurants', u'Food', u'Food Trucks']",Doce Taqueria,,,,False,True,1,,,,South Side,False,,188,,average,,PA,,False,True,True,1220 E Carson St,casual,11:00-22:00,,,,,11:00-0:00,,,False,,11:00-22:00,,Pittsburgh,,,11:00-0:00,,4.5,1.0,False,True,False,False,True,True,,False,False,-79.9855001,,,False,,11:00-3:00,,,,True,,,,,no,,,,False,False,False,,,False,,False,True,True,False
986,13952,False,False,,89117,10:30-22:00,,,,,10:30-22:00,36.143856508,beer_and_wine,False,False,diY31IEunbV8MfDh81FS1A,False,,,True,"[u'Restaurants', u'Burgers']",Smashburger,,,True,False,True,1,,,,The Lakes,True,,271,,average,,NV,False,False,True,False,9101 W Sahara Ave,casual,10:30-22:00,,,,,10:30-22:00,,,False,,10:30-22:00,,Las Vegas,,,10:30-22:00,,3.5,1.0,False,False,False,False,True,True,,False,False,-115.296061311,,,False,,10:30-22:00,,,,True,,,,,no,,,,False,False,False,,,False,,False,True,True,False
987,13953,False,False,,85203,11:00-20:00,,,,,11:00-20:00,33.4155396488,none,False,False,IHNSikGzuGgI42DghQtL9Q,False,,,False,"[u'Ethnic Food', u'Peruvian', u'Puerto Rican', u'Specialty Food', u'Food', u'Latin American', u'Caribbean', u'Cuban', u'Restaurants']",Millie's Cafe,,,True,False,False,0,,,,,True,,166,,quiet,,AZ,,False,False,False,"1616 E Main St, Ste 104",casual,11:00-20:00,,,,,11:00-20:00,,,False,,,,Mesa,,,,,4.5,1.0,False,False,False,False,True,True,,False,False,-111.796482017,,,False,,11:00-20:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,False
988,13957,False,False,True,89123,9:00-15:00,,,,,9:00-15:00,36.016494,beer_and_wine,False,True,HgdFqAvK31fB9sgBdOzo9g,False,,,True,"[u'Restaurants', u'Creperies', u'Breakfast & Brunch']",Crêpe Expectations,,,True,False,True,1,,,,,True,,1016,,average,,NV,,True,False,False,"9500 S Eastern Ave, Ste 150",casual,8:00-15:00,,,,,9:00-15:00,,,False,,9:00-15:00,,Las Vegas,,,9:00-15:00,,4.5,1.0,False,False,False,False,True,True,,True,False,-115.117099,,,False,,8:00-15:00,,,,True,,,,,free,,,,True,True,False,,,False,,False,True,True,True
989,13962,False,False,,89109,17:30-22:00,,,,,17:30-22:00,36.1320061,full_bar,True,True,anQSLdujUOp0sTCmIBi2Tg,False,,,True,"[u'Seafood', u'Restaurants', u'Italian']",Piero's Italian Cuisine,,,True,False,True,1,,,,Eastside,False,,348,,average,,NV,,True,True,False,355 Convention Center Dr,dressy,17:30-22:00,,,,,17:30-22:00,,,False,,17:30-22:00,,Las Vegas,,,17:30-22:00,,4.0,3.0,False,False,False,False,False,False,,False,True,-115.156035,,,False,,17:30-22:00,,,,False,,,,,free,,,,False,True,True,,,False,,False,True,False,False
990,13963,False,False,,89147,7:00-14:00,,,,,7:00-14:00,36.1136354358,none,False,True,sNVGdeOPeitJ3OWUQBINzQ,False,,,True,"[u'American (Traditional)', u'Breakfast & Brunch', u'Cafes', u'Restaurants']",BabyStacks Cafe,,,,False,True,1,,,,Spring Valley,True,,1169,,average,,NV,,True,False,False,"4135 S Buffalo Dr, Ste 101",casual,7:00-15:00,,,,,7:00-14:00,,,False,,7:00-14:00,,Las Vegas,,,7:00-14:00,,4.0,2.0,False,False,False,False,False,True,,True,False,-115.261437935,,,False,,7:00-15:00,,,,True,,,,,free,,,,True,False,False,,,False,,False,True,True,False
991,13979,False,True,,89129,10:30-21:00,,,,,10:30-22:00,36.2187395665,beer_and_wine,False,True,zY6f_cFY8HTI3hLlJj3SOg,False,,,True,"[u'Fast Food', u'Pizza', u'Restaurants', u'Italian']",Sabatino's Authentic NY Pizzeria,,,True,False,True,1,,,,Northwest,True,,211,,average,,NV,,True,True,False,7660 W Cheyenne Ave,casual,10:30-21:00,,,,,10:30-21:00,,,False,,10:30-21:00,,Las Vegas,,,10:30-21:00,,3.5,2.0,False,False,False,False,True,True,,False,False,-115.262160152,,,False,,10:30-22:00,,,,True,,,,,free,,,,False,True,False,,,False,,False,True,True,True
992,14020,False,False,,85308,6:00-15:00,,,,,6:00-15:00,33.6386733386,full_bar,False,True,fOnpoMXToa5Qiyg95E6ENg,False,,,True,"[u'Breakfast & Brunch', u'Restaurants', u'American (Traditional)', u'Diners']",Mike and Ronda's The Place,,,True,False,True,1,,,,,True,,493,,average,,AZ,,True,False,False,5171 W Bell Rd,casual,6:00-15:00,,,,,6:00-15:00,,,False,,6:00-15:00,,Glendale,,,6:00-15:00,,4.0,1.0,False,False,False,False,True,True,,True,False,-112.17098378799999,,,False,,6:00-15:00,,,,True,,,,,free,,,,True,False,False,,,False,,False,True,True,False
993,14028,False,False,,85284,11:00-21:00,,,,,11:00-22:00,33.347839589,full_bar,False,True,fXqlzAM6PTXUGrU4y33LzQ,False,,,True,"[u'Mexican', u'Restaurants', u'Food']",La Casa De Juana,,,,False,True,1,,,,,False,,190,,average,,AZ,,False,True,False,1805 E Elliot Rd,casual,8:00-20:00,,,,,11:00-21:00,,,False,,11:00-21:00,,Tempe,,,11:00-21:00,,4.0,1.0,False,False,False,False,True,True,,True,False,-111.91000626,,,False,,8:00-22:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,False
994,14029,False,False,,89014,11:00-22:00,,,,,11:00-23:00,36.06234420000001,full_bar,False,True,GSiAgRigPwSvXeR7emLSiw,False,,,True,"[u'Restaurants', u'Seafood', u'American (Traditional)']",Red Lobster,,,,False,True,1,,,,,True,,158,,average,,NV,,True,True,False,570 Marks St,casual,11:00-22:00,,,,,11:00-22:00,,,False,,11:00-22:00,,Henderson,,,11:00-22:00,,3.5,2.0,False,False,True,False,True,True,,False,False,-115.0359636,,,False,,11:00-23:00,,,,True,,,,,no,,,,False,False,True,,,False,,False,True,True,True
995,14030,False,False,True,89145,11:30-23:00,,,,,11:30-23:00,36.1665718535,full_bar,False,True,aWzp373TChor3kYz_BcWZA,False,,,True,"[u'American (New)', u'Restaurants', u'Burgers', u'American (Traditional)']",Made LV American Tavern,,,True,True,True,0,,,,Westside,True,,199,,average,,NV,False,True,False,False,"450 S Rampart Blvd, Ste 120",casual,10:30-22:00,,,,,11:30-23:00,,,False,,11:30-23:00,,Las Vegas,,,11:30-23:00,,3.5,2.0,False,False,True,False,False,True,,True,True,-115.285526663,,,True,,10:30-23:00,,,,False,,,,,free,,,,False,True,True,,,False,,False,True,True,True
996,14042,,False,False,M4M 1G9,11:00-2:00,,True,,,11:00-2:00,43.6588785,full_bar,False,True,28adZ4lsuUeVB2aWzohK9g,False,,,True,"[u'Bars', u'Sports Bars', u'Pubs', u'Restaurants', u'American (Traditional)', u'Nightlife', u'Beer', u'Wine & Spirits', u'Food', u'Gastropubs']",Prohibition Gastrohouse,,True,False,False,True,1,False,False,True,Riverdale,False,False,259,,average,,ON,,True,True,True,696 Queen Street E,casual,10:00-2:00,False,,,False,11:00-2:00,,,False,True,11:00-2:00,,Toronto,,False,11:00-2:00,,3.5,2.0,False,False,False,False,False,False,,True,False,-79.3503452,,,False,True,10:00-2:00,False,,True,True,False,False,,,free,no,,False,False,False,True,,,False,False,False,True,True,False
997,14044,,False,,M2N 5N2,17:00-2:30,,False,,,17:00-2:30,43.7626495361,full_bar,False,True,SjgeuBlgKER9yegpoxT99w,False,,,True,"[u'Tapas Bars', u'Nightlife', u'Restaurants', u'Bars', u'Lounges', u'Japanese']",Nomé Izakaya,,True,True,False,True,1,False,False,True,Willowdale,False,False,416,,loud,,ON,,True,True,True,4848 Yonge Street,casual,17:00-2:30,True,,,True,17:00-2:30,,,True,False,17:00-2:30,,Toronto,,False,17:00-2:30,,4.0,2.0,False,True,False,False,False,False,,False,False,-79.4114685059,,,False,False,17:00-2:30,False,,True,False,False,False,,,free,no,,False,False,True,True,,,False,False,False,True,True,False
998,14062,False,False,,15219,11:00-22:00,,,,,11:00-23:00,40.433077,full_bar,True,True,gHngt6zpP683GKe1i23LUg,False,,,True,"[u'Seafood', u'Restaurants', u'Breakfast & Brunch', u'American (Traditional)']",Grand Concourse,,,True,False,True,1,,,,South Side,True,,328,,average,,PA,,True,False,True,100 W Station Square Dr,dressy,9:00-21:00,,,,,11:00-22:00,,,False,,11:00-22:00,,Pittsburgh,,,11:00-22:00,,3.5,3.0,False,False,False,True,False,True,,True,True,-80.003773,,no,False,,11:00-23:00,,,,False,,,,,free,,,,False,True,True,,,False,,False,True,True,True
999,14068,False,True,,89107,10:00-23:00,,,,,10:00-23:00,36.173035,none,False,True,Gml97gSULiA6HFjie01d3Q,False,,,True,"[u'Food Delivery Services', u'Restaurants', u'Salad', u'Sandwiches', u'Food', u'Pizza']",Pellegrini Pizza,,,True,False,True,1,,,,Westside,True,,239,,average,,NV,,True,True,False,"101 S Rainbow Blvd, Ste 7",casual,10:00-23:00,,,,,10:00-23:00,,,False,,10:00-23:00,,Las Vegas,,,10:00-23:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-115.24276100000002,,,False,,10:00-23:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,False
1000,14079,,,,M5V 2B6,9:00-1:00,,False,,,9:00-1:00,43.6478263,full_bar,False,,R3iom4lNTG-9A6qczf6V8w,False,,,True,"[u'Bars', u'Pubs', u'Nightlife', u'Coffee & Tea', u'Food']",Java House,,False,False,False,False,1,False,False,True,Queen Street West,False,False,166,,average,,ON,,False,,True,537 Queen St W,,9:00-1:00,False,,,True,9:00-1:00,,,False,False,9:00-1:00,,Toronto,,False,9:00-1:00,,3.5,1.0,False,,,False,,,,,False,-79.3997504,,,False,True,9:00-1:00,False,,True,True,False,False,,,no,outdoor,,False,,False,False,,,False,False,False,True,True,True
1001,14086,False,False,False,89146,18:00-5:00,,True,,,18:00-5:00,36.1273078,beer_and_wine,False,True,l3joBBpkq0ib11dKUpKMAw,False,,,True,"[u'Restaurants', u'Asian Fusion', u'Lounges', u'Bars', u'Barbeque', u'Karaoke', u'Beer Bar', u'Nightlife']",Karaoke Q Studio,,True,True,False,True,1,False,False,False,Chinatown,True,True,460,,loud,,NV,,True,False,False,"3400 S Jones Blvd, Ste 11",casual,18:00-5:00,False,,,False,18:00-5:00,,,False,False,18:00-5:00,,Las Vegas,,False,18:00-5:00,,4.5,2.0,False,False,False,False,False,True,,False,False,-115.2243612,,,False,True,18:00-5:00,False,,True,True,False,False,,,free,no,,True,False,,True,,,False,False,False,True,False,False
1002,14113,False,False,,89135,11:00-0:00,,,,,11:00-2:00,36.1608544,full_bar,False,True,5cbsjFtrntUAeUx51FaFTg,False,,,True,"[u'Mexican', u'Restaurants']",Agave,,,True,False,True,0,,,,Summerlin,True,,153,,average,,NV,,True,True,False,10820 W Charleston Blvd,casual,11:00-0:00,,,,,11:00-0:00,,,True,,11:00-0:00,,Las Vegas,,,11:00-0:00,,3.0,2.0,False,False,False,False,False,False,,False,False,-115.3315267,,,False,,11:00-2:00,,,,True,,,,,no,,,,False,False,True,,,False,,False,True,,True
1003,14123,False,True,False,89118,9:00-21:00,,,,,9:00-21:00,36.075969145900004,none,False,False,3BCsAgo_1i4xMuTyLKMLRQ,False,,,False,"[u'Restaurants', u'American (Traditional)', u'Breakfast & Brunch', u'Juice Bars & Smoothies', u'Food Delivery Services', u'Delis', u'American (New)', u'Food']",SkinnyFATS,False,,True,True,True,1,,,,,True,,1741,False,average,,NV,,True,False,False,6261 Dean Martin Dr,casual,9:00-21:00,,,,,9:00-21:00,,,False,,9:00-21:00,,Las Vegas,,,9:00-21:00,,4.5,2.0,False,False,False,False,True,True,,True,False,-115.1817241,,,False,,9:00-21:00,,,,True,,,,,free,,,,True,True,False,,,False,,False,True,True,False
1004,14143,,False,,M3C 0H2,11:30-2:00,,False,,,11:30-2:00,43.734422,full_bar,False,True,2PZRu5q70e0p7jEMxaXsDw,False,,,True,"[u'Belgian', u'Bars', u'Food', u'Restaurants', u'Beer', u'Wine & Spirits', u'Nightlife', u'Canadian (New)']",The Bier Markt,,True,,False,True,1,False,True,True,,True,False,164,,average,,ON,,True,True,False,7 O'Neill Rd,casual,11:30-0:00,False,,,False,11:30-0:00,,,False,False,11:30-0:00,,Toronto,,False,11:30-0:00,,3.0,2.0,False,False,False,False,True,False,,False,False,-79.345021,,,False,True,11:30-2:00,False,,True,False,True,False,,,free,outdoor,,False,False,False,True,,,False,False,False,True,True,True
1005,14160,False,,,89109,22:00-4:00,,True,,,22:00-4:00,36.1212022371,full_bar,False,,ORNb79LPI1lZLMo60jsDYQ,False,,,True,"[u'Food', u'Bars', u'Beer', u'Wine & Spirits', u'Nightlife', u'Lounges']",The Beatles Revolution Lounge,,False,True,False,True,0,False,False,False,The Strip,False,False,249,,very_loud,,NV,,False,,False,"The Mirage Hotel & Casino, 3400 Las Vegas Blvd S",,22:00-4:00,False,,,False,12:00-4:00,,,True,False,12:00-4:00,,Las Vegas,,False,12:00-4:00,,3.5,2.0,False,,,False,,,,,False,-115.174183846,,,True,True,22:00-4:00,True,,True,False,False,False,,,,yes,,True,,,False,,,False,False,False,,False,False
1006,14178,,,False,61820,12:00-22:00,,,,,12:00-22:00,40.0977213,,,,BKLWat64KRYzsT2DgY6Xxg,,,,,"[u'Ice Cream & Frozen Yogurt', u'Food']",Jarling's Custard Cup,False,,True,,True,1,,,,,True,,220,,,,IL,,,,False,309 W Kirby Ave,,12:00-22:00,,,,,12:00-22:00,,,,,12:00-22:00,,Champaign,,,12:00-22:00,,4.0,1.0,,,,False,,,,,False,-88.2477415,,,False,,12:00-22:00,,,,,,,,,no,,,,,True,,,,,,,True,True,
1007,14183,False,False,,85224,10:00-22:00,,False,,,10:00-23:00,33.321177299999995,full_bar,False,True,-PUPEpMsjBjk_rX5lFaWng,False,,,True,"[u'Pizza', u'Bars', u'Nightlife', u'Restaurants', u'Italian', u'Wine Bars']",Pesto's,,True,True,False,True,1,False,False,False,,True,False,214,,average,,AZ,,True,True,False,"1960 W Ray Rd, Ste 4",casual,15:00-21:00,False,,,False,10:00-22:00,,,False,False,10:00-21:00,,Chandler,,False,10:00-21:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-111.8749069,,no,False,True,10:00-23:00,False,,True,False,True,False,,,free,no,,False,False,True,True,,,False,False,False,True,True,False
1008,14191,False,False,False,85032,6:30-14:00,,,,,6:30-14:00,33.6108041847,none,False,True,E4JyAzB5_2quptwtemyhYA,False,,,True,"[u'Cafes', u'Restaurants', u'Seafood', u'Breakfast & Brunch', u'Burgers']",Original Breakfast House,,,True,False,False,1,,,,,True,,1097,,average,,AZ,,False,False,False,13623 N 32nd St,casual,6:30-14:00,,,,,6:30-14:00,,,False,,6:30-14:00,,Phoenix,,,6:30-14:00,,4.5,2.0,False,False,False,False,False,True,,True,False,-112.012835966,,,False,,6:30-14:00,,,,True,,,,,no,,,,True,True,False,,,False,,False,True,True,False
1009,14212,False,False,False,85296,11:00-0:30,,True,,,11:00-2:00,33.3351684,full_bar,False,True,Bx7SDDMr5Y278PFIy0nsmQ,False,,,True,"[u'Bars', u'Nightlife', u'Sports Bars', u'American (Traditional)', u'Restaurants']",Zipps Sports Grill,,True,True,False,True,1,False,False,False,,True,False,185,,loud,,AZ,,True,True,False,211 E Warner Rd,casual,11:00-0:30,False,,,False,11:00-0:30,,,False,False,11:00-0:30,,Gilbert,,False,11:00-0:30,,3.0,2.0,False,True,False,False,True,True,,False,False,-111.7851645,,,False,True,11:00-2:00,False,,True,True,False,False,,,free,outdoor,,False,False,False,False,,,False,True,False,True,True,True
1010,14227,False,False,False,61820,17:00-22:00,,,,,17:00-0:30,40.110113,beer_and_wine,False,True,-zEpEmDfFQL-ph0N3BDlXA,False,,,True,"[u'Restaurants', u'Japanese', u'Sushi Bars']",Sakanaya Restaurant,False,,True,False,True,1,,,,,False,,314,,average,,IL,,False,True,True,403 E Green St,casual,17:00-21:30,,,,,17:00-22:00,,,True,,17:00-22:00,,Champaign,,,17:00-22:00,,4.5,2.0,False,False,False,False,True,True,,False,False,-88.23321800000002,,,False,,17:00-0:30,,,,False,,,,,no,,,,False,True,False,,,False,,False,True,True,False
1011,14259,False,False,,61801,11:00-22:00,,,,,11:00-23:00,40.113818215500004,full_bar,False,True,9MnbQg7kfb_WgxoV0hXKSQ,False,,,False,"[u'Restaurants', u'Barbeque']",Black Dog Smoke & Ale House,,,True,False,True,1,,,,,True,,744,,average,,IL,,True,True,False,201 N Broadway Ave,casual,11:00-22:00,,,,,11:00-22:00,,,False,,11:00-22:00,,Urbana,,,11:00-22:00,,4.5,2.0,False,False,False,False,True,True,,False,False,-88.2076892527,,,False,,11:00-23:00,,,,True,,,,,no,,,,False,True,False,,,False,,False,True,True,False
1012,14266,False,False,,89014,11:00-22:00,,,,,11:00-23:00,36.0606574,full_bar,False,True,wWDQDPuuwQ5kFeT2a72b6Q,False,,,True,"[u'Restaurants', u'Italian']",Romano's Macaroni Grill,,,True,False,True,1,,,,,True,,215,,average,,NV,,True,True,False,573 N Stephanie St,casual,11:00-22:00,,,,,11:00-22:00,,,False,,11:00-22:00,,Henderson,,,11:00-22:00,,2.5,2.0,False,False,False,False,True,True,,False,False,-115.04679740000002,,,False,,11:00-23:00,,,,True,,,,,no,,,,False,True,True,,,False,,False,True,True,False
1013,14300,False,False,True,28203,11:00-22:00,,,,,11:00-23:00,35.1991851,full_bar,False,True,2um9bzTSvD3f2tkdBoA38g,False,,,True,"[u'American (New)', u'Restaurants', u'Mediterranean', u'Barbeque', u'Tapas/Small Plates']",Kid Cashew,False,,True,False,True,1,,,,Dilworth,True,,264,,average,,NC,,True,True,False,1608 East Blvd,casual,11:00-21:00,,,,,11:00-22:00,,,True,,11:00-22:00,,Charlotte,,,11:00-22:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-80.8414488,,,False,,11:00-23:00,,,,True,,,,,free,,,,False,True,False,,,False,,False,True,True,True
1014,14319,True,False,,28205,11:30-2:00,,False,,,11:30-3:00,35.2474328,full_bar,False,True,uGzxwS3Q6QuyFw2ZnDvw0w,False,,,True,"[u'Bars', u'Restaurants', u'Pubs', u'Breakfast & Brunch', u'American (Traditional)', u'Nightlife']",JackBeagles,,True,True,False,True,1,False,False,False,NoDa,False,False,272,,average,,NC,,True,True,True,3213 N Davidson St,casual,9:00-2:00,False,,,False,11:30-2:00,,,False,False,11:30-2:00,,Charlotte,,False,11:30-2:00,,4.0,1.0,False,True,False,False,False,False,,False,False,-80.8054985,,,False,True,9:00-3:00,False,,True,True,True,False,,,free,outdoor,,False,False,False,False,,,False,False,False,True,True,True
1015,14326,False,True,,89109,11:00-22:00,,False,,,11:00-23:00,36.1275122369,full_bar,False,True,Rj-7ymdw8aNZBRqGRAjR3Q,False,,,True,"[u'Cocktail Bars', u'Bars', u'Venues & Event Spaces', u'Nightlife', u'Event Planning & Services', u'Mexican', u'Restaurants']",El Segundo Sol,,True,True,False,True,1,False,False,True,The Strip,False,False,666,,average,,NV,,True,True,False,3200 S Las Vegas Blvd,casual,11:00-22:00,False,,,False,11:00-22:00,,,False,False,11:00-22:00,,Las Vegas,,False,11:00-22:00,,4.0,2.0,False,False,False,False,True,True,,False,False,-115.16886899100001,,,True,True,11:00-23:00,False,,True,True,True,False,,,no,no,,False,False,True,True,,,False,False,False,True,False,True
